#
#  This file contains sample profiling data.
#  It was collected by running the GrinBunny game
#  on an off-the-shelf PS/3.
#
#  To run the profiler, I have a simple shell script in
#  ~/bin/grinprof that looks like this:
#
#     #!/bin/sh -x
#     java -Xmx400m -jar /Users/billf/java.net/hdcookbook/bin/profiler.jar $*
#
#  That way, I can launch the gui on this data set with
#  "grinprof sample_profile.dat".  As of this writing (in May 2009),
#  grinprof was a GUI tool that was operated from the command line,
#  so it needed to be run from a terminal window.  By the time you read
#  this, that may no longer be true.
#
#  By the way, notice how we can put comments in this data file?  That's
#  because we used com.hdcookbook.grin.util.JsonIO to write out this
#  simple text format, and it handles comments in the input text.

1241824852366340000
3309
[1689909000,339000,255,"advanceModel(DD engine 0)"]
[1690271000,457000,255,"damageCalculation(DD engine 0)"]
[1690756000,262000,255,"eraseBuffer(DD engine 0)"]
[1691037000,15630000,255,"drawToBuffer(DD engine 0)"]
[1708886000,2370000,255,"blitToFB(DD engine 1)"]
[1711321000,20376000,255,"idleWait(DD engine 0)"]
[1731759000,640000,255,"advanceModel(DD engine 0)"]
[1732621000,722000,255,"damageCalculation(DD engine 0)"]
[1733372000,328000,255,"eraseBuffer(DD engine 0)"]
[1733720000,7923000,255,"drawToBuffer(DD engine 0)"]
[1741676000,2141000,255,"blitToFB(DD engine 1)"]
[1743856000,29420000,255,"idleWait(DD engine 0)"]
[1773332000,312000,255,"advanceModel(DD engine 0)"]
[1773674000,500000,255,"damageCalculation(DD engine 0)"]
[1774223000,388000,255,"eraseBuffer(DD engine 0)"]
[1788779000,18288000,255,"drawToBuffer(DD engine 0)"]
[1818902000,2589000,255,"blitToFB(DD engine 1)"]
[1821543000,260000,255,"advanceModel(DD engine 0)"]
[1821823000,417000,255,"damageCalculation(DD engine 0)"]
[1822268000,771000,255,"eraseBuffer(DD engine 0)"]
[1823086000,14203000,255,"drawToBuffer(DD engine 0)"]
[1837343000,1806000,255,"blitToFB(DD engine 1)"]
[1839182000,17461000,255,"idleWait(DD engine 0)"]
[1856697000,6194000,255,"advanceModel(DD engine 0)"]
[1862938000,634000,255,"damageCalculation(DD engine 0)"]
[1863701000,43000,255,"eraseBuffer(DD engine 0)"]
[1863767000,8809000,255,"drawToBuffer(DD engine 0)"]
[1872626000,1873000,255,"blitToFB(DD engine 1)"]
[1874549000,24440000,255,"idleWait(DD engine 0)"]
[1899061000,565000,255,"advanceModel(DD engine 0)"]
[1899661000,759000,255,"damageCalculation(DD engine 0)"]
[1900449000,253000,255,"eraseBuffer(DD engine 0)"]
[1900722000,7727000,255,"drawToBuffer(DD engine 0)"]
[1908664000,2261000,255,"blitToFB(DD engine 1)"]
[1911108000,28505000,255,"idleWait(DD engine 0)"]
[1939667000,587000,255,"advanceModel(DD engine 0)"]
[1940529000,457000,255,"damageCalculation(DD engine 0)"]
[1941015000,235000,255,"eraseBuffer(DD engine 0)"]
[1941279000,16135000,255,"drawToBuffer(DD engine 0)"]
[1957473000,1711000,255,"blitToFB(DD engine 1)"]
[1959227000,22273000,255,"idleWait(DD engine 0)"]
[1981547000,303000,255,"advanceModel(DD engine 0)"]
[1981879000,1518000,255,"damageCalculation(DD engine 0)"]
[1983613000,242000,255,"eraseBuffer(DD engine 0)"]
[1984009000,7802000,255,"drawToBuffer(DD engine 0)"]
[1991863000,2602000,255,"blitToFB(DD engine 1)"]
[1994501000,29515000,255,"idleWait(DD engine 0)"]
[2024074000,287000,255,"advanceModel(DD engine 0)"]
[2024387000,377000,255,"damageCalculation(DD engine 0)"]
[2024785000,236000,255,"eraseBuffer(DD engine 0)"]
[2025320000,13007000,255,"drawToBuffer(DD engine 0)"]
[2038382000,2073000,255,"blitToFB(DD engine 1)"]
[2040503000,24363000,255,"idleWait(DD engine 0)"]
[2064929000,253000,255,"advanceModel(DD engine 0)"]
[2065202000,421000,255,"damageCalculation(DD engine 0)"]
[2065852000,414000,255,"eraseBuffer(DD engine 0)"]
[2066296000,8294000,255,"drawToBuffer(DD engine 0)"]
[2074643000,1560000,255,"blitToFB(DD engine 1)"]
[2076255000,30315000,255,"idleWait(DD engine 0)"]
[2106634000,245000,255,"advanceModel(DD engine 0)"]
[2106901000,417000,255,"damageCalculation(DD engine 0)"]
[2107346000,182000,255,"eraseBuffer(DD engine 0)"]
[2107668000,12790000,255,"drawToBuffer(DD engine 0)"]
[2120510000,1455000,255,"blitToFB(DD engine 1)"]
[2122006000,26514000,255,"idleWait(DD engine 0)"]
[2148576000,664000,255,"advanceModel(DD engine 0)"]
[2149278000,687000,255,"damageCalculation(DD engine 0)"]
[2150079000,714000,255,"eraseBuffer(DD engine 0)"]
[2150842000,7953000,255,"drawToBuffer(DD engine 0)"]
[2158927000,1856000,255,"blitToFB(DD engine 1)"]
[2160818000,30597000,255,"idleWait(DD engine 0)"]
[2191547000,45000,255,"advanceModel(DD engine 0)"]
[2191615000,369000,255,"damageCalculation(DD engine 0)"]
[2192001000,7390000,255,"eraseBuffer(DD engine 0)"]
[2199520000,8488000,255,"drawToBuffer(DD engine 0)"]
[2208115000,1434000,255,"blitToFB(DD engine 1)"]
[2209576000,22511000,255,"idleWait(DD engine 0)"]
[2232164000,43000,255,"advanceModel(DD engine 0)"]
[2232425000,515000,255,"damageCalculation(DD engine 0)"]
